index_code,trade_date,index_close,eligible_members,low9_share,high9_share,low7_9_share,high7_9_share,low9_weighted,high9_weighted,low7_9_weighted,high7_9_weighted,past20_return,forward_5d,forward_10d,forward_20d,metric,side,signed_forward_5d,signed_forward_10d,signed_forward_20d
H30217.CSI,2022-08-03,13306.141,76,0.05263157894736842,0.0,0.14473684210526316,0.013157894736842105,0.04999099939193299,0.0,0.08485169630442067,0.024480489244210365,-0.0905121,0.018852353,0.033340096,0.0011974573,low9_share,low,0.018852353,0.033340096,0.0011974573
H30217.CSI,2022-08-29,13284.33,76,0.21052631578947367,0.0,0.3157894736842105,0.0,0.19341386772064037,0.0,0.25227504494173203,0.0,-0.032227516,0.007657528,0.012556076,-0.049520254,low9_share,low,0.007657528,0.012556076,-0.049520254
H30217.CSI,2022-09-16,12943.2705,76,0.039473684210526314,0.0,0.18421052631578946,0.0,0.012669873515390902,0.0,0.12605874025592023,0.0,-0.047626138,-0.07681954,0.0020430088,0.12742376,low9_share,low,-0.07681954,0.0020430088,0.12742376
H30217.CSI,2022-12-23,13419.153,76,0.10526315789473684,0.0,0.5,0.0,0.05652943501822164,0.0,0.3852361517331191,0.0,-0.035105467,0.0049797297,0.03074956,0.06974089,low9_share,low,0.0049797297,0.03074956,0.06974089
H30217.CSI,2023-03-16,13627.434,86,0.10465116279069768,0.0,0.1744186046511628,0.011627906976744186,0.05933118575956616,0.0,0.11679233420155548,0.0025000500029640715,-0.0475564,-0.007059753,0.011687636,0.029999971,low9_share,low,-0.007059753,0.011687636,0.029999971
H30217.CSI,2023-06-13,12411.671,86,0.13953488372093023,0.0,0.22093023255813954,0.0,0.0665806659501755,0.0,0.10516105159955311,0.0,-0.0576905,0.007874966,-0.00067675114,-0.0029196143,low9_share,low,0.007874966,-0.00067675114,-0.0029196143
H30217.CSI,2023-07-17,12134.993,86,0.06976744186046512,0.0,0.1511627906976744,0.0,0.04024798707212118,0.0,0.11551422387522135,0.0,-0.038576245,0.0033209324,0.0021187067,-0.056264937,low9_share,low,0.0033209324,0.0021187067,-0.056264937
H30217.CSI,2023-08-08,11489.541,86,0.05813953488372093,0.0,0.27906976744186046,0.0,0.0831700017862387,0.0,0.3783000021327361,0.0,-0.06913841,-0.007895589,-0.035348892,-0.024754167,low9_share,low,-0.007895589,-0.035348892,-0.024754167
H30217.CSI,2023-08-24,11005.156,86,0.05813953488372093,0.0,0.23255813953488372,0.0,0.04324000029789507,0.0,0.14389000144364908,0.0,-0.10626525,0.025715232,-0.0049723387,0.027194262,low9_share,low,0.025715232,-0.0049723387,0.027194262
H30217.CSI,2023-12-22,11275.829,86,0.08139534883720931,0.0,0.2441860465116279,0.0,0.05178844612462989,0.0,0.37032889020949744,0.0,-0.044686377,0.028972983,-0.01991254,-0.0897364,low9_share,low,0.028972983,-0.01991254,-0.0897364
H30217.CSI,2024-01-15,11054.192,95,0.05263157894736842,0.0,0.2736842105263158,0.0,0.06799136075798563,0.0,0.3409368167369389,0.0,-0.03681898,-0.07148564,-0.07105768,-0.028164864,low9_share,low,-0.07148564,-0.07105768,-0.028164864
H30217.CSI,2024-04-17,10006.43,95,0.14736842105263157,0.0,0.4421052631578947,0.010526315789473684,0.07457223722636186,0.0,0.25149754547041364,0.0307209220018454,-0.10986757,0.029677033,0.107946634,0.08972919,low9_share,low,0.029677033,0.107946634,0.08972919
H30217.CSI,2024-06-04,10437.037,95,0.07368421052631578,0.010526315789473684,0.10526315789473684,0.010526315789473684,0.03316966842733983,0.03523964717015322,0.2170278228469615,0.03523964717015322,-0.06682837,-0.018938243,-0.049476743,-0.10329753,low9_share,low,-0.018938243,-0.049476743,-0.10329753
H30217.CSI,2024-06-26,9886.008,95,0.08421052631578947,0.010526315789473684,0.22105263157894736,0.010526315789473684,0.061179388984100955,0.01731982686882759,0.15303847189235542,0.01731982686882759,-0.053592026,-0.05331683,-0.068187654,-0.07346022,low9_share,low,-0.05331683,-0.068187654,-0.07346022
H30217.CSI,2024-08-22,8847.659,97,0.21649484536082475,0.0,0.41237113402061853,0.0,0.21210999825687035,0.0,0.5229499990882688,0.0,-0.035586655,-0.007884085,0.015142322,-0.061005473,low9_share,low,-0.007884085,0.015142322,-0.061005473
H30217.CSI,2024-09-12,8673.27,97,0.08247422680412371,0.0,0.20618556701030927,0.030927835051546393,0.047059529832129764,0.0,0.19517805072824054,0.054229458503809704,-0.063235044,-0.042125523,0.27006757,0.1879574,low9_share,low,-0.042125523,0.27006757,0.1879574
H30217.CSI,2025-01-10,9195.903,98,0.11224489795918367,0.0,0.1836734693877551,0.0,0.16212648541435853,0.0,0.41148646176356524,0.0,-0.14405823,0.03099525,0.027947068,0.13215053,low9_share,low,0.03099525,0.027947068,0.13215053
H30217.CSI,2025-04-10,9440.326,98,0.04081632653061224,0.0,0.09183673469387756,0.01020408163265306,0.17169515282087866,0.0,0.21157634928431968,0.07775233347047551,-0.070285976,-0.005523622,-0.009132624,0.031546474,low9_share,low,-0.005523622,-0.009132624,0.031546474
H30217.CSI,2025-11-26,10142.124,100,0.14,0.0,0.5,0.01,0.2724863739613469,0.0,0.5426228663264961,0.003969801641363443,-0.052183807,-0.003021419,-0.012289286,-0.01585251,low9_share,low,-0.003021419,-0.012289286,-0.01585251
H30217.CSI,2025-12-11,9885.657,100,0.09,0.0,0.26,0.0,0.03994079851149467,0.0,0.13001259997498285,0.0,-0.08096635,0.01103735,0.022713065,0.10895765,low9_share,low,0.01103735,0.022713065,0.10895765
H30217.CSI,2026-03-03,9934.409,103,0.04854368932038835,0.009708737864077669,0.13592233009708737,0.009708737864077669,0.05475781029911319,0.0030898762541993244,0.1280248789646203,0.0030898762541993244,-0.075068414,0.02019918,0.013581514,-0.02802062,low9_share,low,0.02019918,0.013581514,-0.02802062
H30217.CSI,2026-03-24,9510.539,103,0.13592233009708737,0.0,0.3106796116504854,0.0,0.3667953279457389,0.0,0.46870125212594427,0.0,-0.07103348,0.015299082,0.042016864,0.03504443,low9_share,low,0.015299082,0.042016864,0.03504443
H30217.CSI,2026-05-22,9440.231,103,0.1553398058252427,0.0,0.4563106796116505,0.009708737864077669,0.22737863261020047,0.0,0.4390180502876519,0.020488975729924624,-0.030859292,-0.023046851,-0.06874436,-0.10031122,low9_share,low,-0.023046851,-0.06874436,-0.10031122
H30217.CSI,2026-06-08,8587.894,101,0.04950495049504951,0.0,0.1485148514851485,0.0,0.02579948404813743,0.0,0.0978180434868047,0.0,-0.13774502,0.010638714,-0.009185672,-0.026227295,low9_share,low,0.010638714,-0.009185672,-0.026227295
H30217.CSI,2026-06-29,8328.631,101,0.07920792079207921,0.0,0.25742574257425743,0.009900990099009901,0.19828603710022683,0.0,0.3932021402952496,0.004509909835559704,-0.09693873,0.035439968,-0.0007992983,0.022633195,low9_share,low,0.035439968,-0.0007992983,0.022633195
H30217.CSI,2022-06-23,14191.088,66,0.0,0.07575757575757576,0.0,0.3333333333333333,0.0,0.09115364761134252,0.0,0.19951798277983007,0.07666612,0.02188766,0.01530242,-0.0017838478,high9_share,high,-0.02188766,-0.01530242,0.0017838478
H30217.CSI,2022-10-14,14211.912,76,0.0,0.13157894736842105,0.0,0.2631578947368421,0.0,0.23030308943990116,0.0,0.3120106387576933,0.07926059,0.026783109,-0.021924436,-0.023118258,high9_share,high,-0.026783109,0.021924436,0.023118258
H30217.CSI,2022-11-07,14305.036,76,0.0,0.039473684210526314,0.02631578947368421,0.10526315789473684,0.0,0.02584948294686562,0.01927961484941824,0.07274854432187165,0.11658037,-0.0045928955,0.015945792,-0.019558907,high9_share,high,0.0045928955,-0.015945792,0.019558907
H30217.CSI,2023-01-31,14137.161,86,0.0,0.05813953488372093,0.023255813953488372,0.20930232558139536,0.0,0.03848961523529842,0.03161968445515818,0.13567864183105385,0.05835247,0.0035561323,0.03621137,0.00082731247,high9_share,high,-0.0035561323,-0.03621137,-0.00082731247
H30217.CSI,2023-02-15,14477.051,86,0.0,0.03488372093023256,0.023255813953488372,0.046511627906976744,0.0,0.04615953710487177,0.02909970931227573,0.049099507707540964,0.04087448,-0.010588944,-0.026922107,-0.055336773,high9_share,high,0.010588944,0.026922107,0.055336773
H30217.CSI,2023-04-18,13966.117,86,0.0,0.05813953488372093,0.011627906976744186,0.16279069767441862,0.0,0.022929540959067463,0.0014799704209282796,0.2666546681141381,0.05750954,-0.056634843,-0.05408466,-0.053034484,high9_share,high,0.056634843,0.05408466,0.053034484
H30217.CSI,2023-09-20,11443.01,86,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.3953488372093023,0.0026899999384120106,0.056409998991550504,0.0026899999384120106,0.46559000051998944,0.054340363,0.010348201,0.005576253,-0.060925543,high9_share,high,-0.010348201,-0.005576253,0.060925543
H30217.CSI,2023-10-12,11506.819,86,0.0,0.03488372093023256,0.0,0.05813953488372093,0.0,0.03244902570328232,0.0,0.04947851476353152,0.032945514,-0.04585886,-0.06613308,0.008928657,high9_share,high,0.04585886,0.06613308,-0.008928657
H30217.CSI,2023-11-23,11761.059,86,0.0,0.023255813953488372,0.0,0.09302325581395349,0.0,0.020759791837121674,0.0,0.045769541737020955,0.094475746,0.011575103,-0.016133308,-0.030195475,high9_share,high,-0.011575103,0.016133308,0.030195475
H30217.CSI,2024-03-21,11067.833,95,0.0,0.28421052631578947,0.0,0.4631578947368421,0.0,0.10534894592356978,0.0,0.19825801749736469,0.033600092,-0.05048555,-0.07624996,-0.08582699,high9_share,high,0.05048555,0.07624996,0.08582699
H30217.CSI,2024-05-06,11086.59,94,0.010638297872340425,0.06382978723404255,0.010638297872340425,0.5,0.015733019807667958,0.050429949117290054,0.015733019807667958,0.6100157487374729,0.034587383,-0.005394399,-0.016442478,-0.06543565,high9_share,high,0.005394399,0.016442478,0.06543565
H30217.CSI,2024-10-09,10833.181,97,0.0,0.061855670103092786,0.0,0.7731958762886598,0.0,0.10454163801213538,0.0,0.7840772733425747,0.23295927,-0.07961577,-0.040656507,-0.039052308,high9_share,high,0.07961577,0.040656507,0.039052308
H30217.CSI,2024-10-29,10439.333,97,0.0,0.030927835051546393,0.0,0.4020618556701031,0.0,0.012948963991136384,0.0,0.26609871413890496,0.20910203,0.0046463013,0.05706525,-0.022241116,high9_share,high,-0.0046463013,-0.05706525,0.022241116
H30217.CSI,2025-02-12,9969.039,98,0.0,0.030612244897959183,0.0,0.1836734693877551,0.0,0.016320652898109293,0.0,0.08001320153239205,0.047736526,0.030874252,0.022551894,0.018554568,high9_share,high,-0.030874252,-0.022551894,-0.018554568
H30217.CSI,2025-06-05,9897.372,96,0.010416666666666666,0.03125,0.020833333333333332,0.09375,0.004765631214049737,0.018269925166820526,0.04117505362958894,0.07930010423899872,0.04101205,0.004543066,-0.04794252,-0.016326427,high9_share,high,-0.004543066,0.04794252,0.016326427
H30217.CSI,2025-07-18,10066.026,100,0.0,0.06,0.0,0.19,0.0,0.031539369239210274,0.0,0.1098578014178607,0.06817472,0.04607594,0.041345,0.087156415,high9_share,high,-0.04607594,-0.041345,-0.087156415
H30217.CSI,2025-08-13,11030.84,100,0.0,0.09,0.0,0.2,0.0,0.056722268599694786,0.0,0.1083643347144963,0.117315054,0.014072537,0.0048623085,0.0124492645,high9_share,high,-0.014072537,-0.0048623085,-0.0124492645
H30217.CSI,2026-01-12,10962.775,103,0.0,0.04854368932038835,0.0,0.06796116504854369,0.0,0.05686341032958157,0.0,0.07282436801077247,0.10895765,-0.026303053,-0.020257533,-0.05238217,high9_share,high,0.026303053,0.020257533,0.05238217
H30217.CSI,2026-04-22,9843.831,103,0.009708737864077669,0.038834951456310676,0.06796116504854369,0.05825242718446602,0.002280045595061588,0.028350566709190707,0.03105062095823597,0.04122082407935396,0.03504443,-0.016705334,0.0117816925,-0.03612548,high9_share,high,0.016705334,-0.0117816925,0.03612548
H30217.CSI,2021-08-16,19425.402,54,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.29678593576173873,0.0,-0.09901363,-0.08212376,-0.10703838,-0.120333254,low7_9_share,low,-0.08212376,-0.10703838,-0.120333254
H30217.CSI,2022-01-26,15106.686,66,0.015151515151515152,0.0,0.5,0.0,0.009230368978281656,0.0,0.3302332096083198,0.0,-0.118005276,-0.00799799,-0.010655582,0.005433798,low7_9_share,low,-0.00799799,-0.010655582,0.005433798
H30217.CSI,2022-04-28,12915.438,66,0.045454545454545456,0.015151515151515152,0.24242424242424243,0.015151515151515152,0.039580396750778866,0.01604016000824126,0.18336183343001453,0.01604016000824126,-0.09773743,0.03808844,0.031745315,0.035851717,low7_9_share,low,0.03808844,0.031745315,0.035851717
H30217.CSI,2022-08-25,13274.005,76,0.02631578947368421,0.0,0.2894736842105263,0.0,0.011650232965085496,0.0,0.2830056589139506,0.0,-0.050459504,0.0075587034,-0.007971346,-0.09982145,low7_9_share,low,0.0075587034,-0.007971346,-0.09982145
H30217.CSI,2022-09-16,12943.2705,76,0.039473684210526314,0.0,0.18421052631578946,0.0,0.012669873515390902,0.0,0.12605874025592023,0.0,-0.047626138,-0.07681954,0.0020430088,0.12742376,low7_9_share,low,-0.07681954,0.0020430088,0.12742376
H30217.CSI,2022-12-21,13139.199,76,0.02631578947368421,0.0,0.23684210526315788,0.0,0.023409766325451727,0.0,0.1824381774375811,0.0,-0.053604186,0.025617003,0.048761964,0.10007405,low7_9_share,low,0.025617003,0.048761964,0.10007405
H30217.CSI,2023-03-15,13675.9375,86,0.0,0.0,0.19767441860465115,0.011627906976744186,0.0,0.0,0.13646272770117227,0.00551011019699588,-0.055336773,-0.012093186,0.00034940243,0.027755857,low7_9_share,low,-0.012093186,0.00034940243,0.027755857
H30217.CSI,2023-06-09,12557.622,86,0.03488372093023256,0.0,0.26744186046511625,0.011627906976744186,0.02394024025994022,0.0,0.25947259541790396,0.021410214449160244,-0.030957043,0.0061347485,-0.01541537,-0.017098129,low7_9_share,low,0.0061347485,-0.01541537,-0.017098129
H30217.CSI,2023-08-08,11489.541,86,0.05813953488372093,0.0,0.27906976744186046,0.0,0.0831700017862387,0.0,0.3783000021327361,0.0,-0.06913841,-0.007895589,-0.035348892,-0.024754167,low7_9_share,low,-0.007895589,-0.035348892,-0.024754167
H30217.CSI,2023-08-23,10853.241,86,0.0,0.0,0.19767441860465115,0.0,0.0,0.0,0.12976000037869215,0.0,-0.121468544,0.040524602,0.026404262,0.054340363,low7_9_share,low,0.040524602,0.026404262,0.054340363
H30217.CSI,2023-10-25,10645.249,86,0.023255813953488372,0.0,0.4418604651162791,0.0,0.15124546596155805,0.0,0.5009449737813175,0.0,-0.07707614,0.07818687,0.10162008,0.09616923,low7_9_share,low,0.07818687,0.10162008,0.09616923
H30217.CSI,2023-12-22,11275.829,86,0.08139534883720931,0.0,0.2441860465116279,0.0,0.05178844612462989,0.0,0.37032889020949744,0.0,-0.044686377,0.028972983,-0.01991254,-0.0897364,low7_9_share,low,0.028972983,-0.01991254,-0.0897364
H30217.CSI,2024-01-15,11054.192,95,0.05263157894736842,0.0,0.2736842105263158,0.0,0.06799136075798563,0.0,0.3409368167369389,0.0,-0.03681898,-0.07148564,-0.07105768,-0.028164864,low7_9_share,low,-0.07148564,-0.07105768,-0.028164864
H30217.CSI,2024-02-07,10640.009,95,0.0,0.0,0.3894736842105263,0.0,0.0,0.0,0.12122878816144947,0.0,-0.04057622,0.006394148,0.029372811,0.040737152,low7_9_share,low,0.006394148,0.029372811,0.040737152
H30217.CSI,2024-03-29,10559.168,95,0.021052631578947368,0.0,0.2,0.0,0.012860385691919784,0.0,0.20298608858122466,0.0,-0.033189535,-0.012514591,-0.067055464,0.023572087,low7_9_share,low,-0.012514591,-0.067055464,0.023572087
H30217.CSI,2024-06-12,10239.378,95,0.010526315789473684,0.0,0.22105263157894736,0.010526315789473684,0.002239977686675826,0.0,0.14800852134713294,0.012699872908684963,-0.07833099,-0.03112799,-0.03451091,-0.10034531,low7_9_share,low,-0.03112799,-0.03451091,-0.10034531
H30217.CSI,2024-09-12,8673.27,97,0.08247422680412371,0.0,0.20618556701030927,0.030927835051546393,0.047059529832129764,0.0,0.19517805072824054,0.054229458503809704,-0.063235044,-0.042125523,0.27006757,0.1879574,low7_9_share,low,-0.042125523,0.27006757,0.1879574
H30217.CSI,2025-01-08,9453.42,98,0.01020408163265306,0.0,0.24489795918367346,0.01020408163265306,0.012400495996104325,0.0,0.22734909294596659,0.0027801111491336235,-0.10560274,-0.0026914477,-0.0052598715,0.04751563,low7_9_share,low,-0.0026914477,-0.0052598715,0.04751563
H30217.CSI,2025-09-22,10971.912,100,0.0,0.0,0.22,0.0,0.0,0.0,0.2197165911261212,0.0,-0.037758946,-0.0042163134,-0.01297152,-0.021182656,low7_9_share,low,-0.0042163134,-0.01297152,-0.021182656
H30217.CSI,2025-10-21,10802.046,100,0.03,0.01,0.21,0.03,0.040209596652937045,0.004229957759475116,0.3897460993300216,0.01280987202304488,-0.040744483,-0.005790353,-0.030358672,-0.029162705,low7_9_share,low,-0.005790353,-0.030358672,-0.029162705
H30217.CSI,2025-11-24,10132.624,100,0.01,0.01,0.17,0.01,0.026448677266310512,0.006419679185065107,0.3098445056169571,0.006419679185065107,-0.05776894,0.012441158,-0.001088202,-0.008829117,low7_9_share,low,0.012441158,-0.001088202,-0.008829117
H30217.CSI,2025-12-09,10018.228,100,0.01,0.0,0.17,0.0,0.008860176938856079,0.0,0.10737214683685714,0.0,-0.06437379,-0.017932177,-0.0066134334,0.05254221,low7_9_share,low,-0.017932177,-0.0066134334,0.05254221
H30217.CSI,2026-03-20,9699.034,103,0.0,0.0,0.1553398058252427,0.0,0.0,0.0,0.39246430145735545,0.0,-0.055742383,-0.0017471313,-0.009717345,0.004899144,low7_9_share,low,-0.0017471313,-0.009717345,0.004899144
H30217.CSI,2026-06-11,8532.127,101,0.04950495049504951,0.0,0.2376237623762376,0.0,0.11864762879982808,0.0,0.3268234647161438,0.0,-0.113799095,-0.0020169616,-0.0582937,-0.006048918,low7_9_share,low,-0.0020169616,-0.0582937,-0.006048918
H30217.CSI,2026-06-29,8328.631,101,0.07920792079207921,0.0,0.25742574257425743,0.009900990099009901,0.19828603710022683,0.0,0.3932021402952496,0.004509909835559704,-0.09693873,0.035439968,-0.0007992983,0.022633195,low7_9_share,low,0.035439968,-0.0007992983,0.022633195
H30217.CSI,2022-01-17,17516.04,66,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.15151515151515152,0.026221048583466397,0.006070242731685157,0.03936157428500865,0.1530261227087581,0.033438683,-0.102939665,-0.14798242,-0.14059031,high7_9_share,high,0.102939665,0.14798242,0.14059031
H30217.CSI,2022-06-21,14226.666,66,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.1414456605892213,0.044807553,0.011659622,0.04390502,-0.019995928,high7_9_share,high,-0.011659622,-0.04390502,0.019995928
H30217.CSI,2022-07-05,14851.288,76,0.0,0.02631578947368421,0.013157894736842105,0.17105263157894737,0.0,0.003460103803677391,0.004110123427974056,0.27895836778394223,0.083729744,-0.056729138,-0.061213374,-0.10395318,high7_9_share,high,0.056729138,0.061213374,0.10395318
H30217.CSI,2022-10-21,14592.551,76,0.0,0.0,0.0,0.19736842105263158,0.0,0.0,0.0,0.16526504189924118,0.12742376,-0.047436953,-0.013825774,-0.007958651,high7_9_share,high,0.047436953,0.013825774,0.007958651
H30217.CSI,2023-01-30,14355.017,86,0.011627906976744186,0.0,0.011627906976744186,0.18604651162790697,0.0034300685623473055,0.0,0.0034300685623473055,0.09997200051564532,0.06974089,-0.00557673,0.013213992,-0.023445845,high7_9_share,high,0.00557673,-0.013213992,0.023445845
H30217.CSI,2023-04-17,14030.994,86,0.0,0.0,0.011627906976744186,0.12790697674418605,0.0,0.0,0.0014799704209282796,0.08982820361511952,0.051014066,-0.044356585,-0.04174024,-0.07145804,high7_9_share,high,0.044356585,0.04174024,0.07145804
