index_code,trade_date,index_close,eligible_members,low9_share,high9_share,low7_9_share,high7_9_share,low9_weighted,high9_weighted,low7_9_weighted,high7_9_weighted
980028.SZ,2022-08-09,10396.321,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.043535043991383575,0.0
980028.SZ,2022-08-10,10339.239,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.043535043991383575,0.0
980028.SZ,2022-08-11,10588.671,30,0.06666666666666667,0.0,0.06666666666666667,0.0,0.043535043991383575,0.0,0.043535043991383575,0.0
980028.SZ,2022-08-12,10560.084,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.011640012082398203
980028.SZ,2022-08-15,10575.255,30,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06429706382193087
980028.SZ,2022-08-16,10620.723,30,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.011640012082398203,0.0,0.23234923668796328
980028.SZ,2022-08-17,10695.655,30,0.0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.052657051739532675,0.01135701132778118,0.34426234572642384
980028.SZ,2022-08-18,10686.847,30,0.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.012713012403498284,0.01135701132778118,0.14743814496120292
980028.SZ,2022-08-19,10685.207,30,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.01135701132778118,0.10229409997559616,0.01135701132778118,0.24736524733424098
980028.SZ,2022-08-22,10689.998,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1450711473586448
980028.SZ,2022-08-23,10623.167,30,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.1450711473586448,0.01861501842535208,0.15187515435979437
980028.SZ,2022-08-24,10421.248,30,0.0,0.0,0.1,0.0,0.0,0.0,0.04763504719644776,0.0
980028.SZ,2022-08-25,10486.433,30,0.06666666666666667,0.0,0.16666666666666666,0.0,0.01861501842535208,0.0,0.14865514667302857,0.0
980028.SZ,2022-08-26,10382.06,30,0.03333333333333333,0.0,0.23333333333333334,0.0,0.02902002877109568,0.0,0.35247435413992834,0.0
980028.SZ,2022-08-29,10458.23,30,0.06666666666666667,0.0,0.3,0.0,0.1010200994765808,0.0,0.22300521989156727,0.0
980028.SZ,2022-08-30,10505.703,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.052657051739532675,0.0,0.0653260639498831,0.0
980028.SZ,2022-08-31,10434.402,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.011172011320312593,0.0,0.022134022154462394,0.0
980028.SZ,2022-09-01,10581.136,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.010962010834149803,0.0
980028.SZ,2022-09-02,10502.106,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.010962010834149803,0.0,0.12673412574308726,0.0
980028.SZ,2022-09-05,10476.849,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13850113863954344,0.0
980028.SZ,2022-09-06,10608.976,30,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.022729023730605983,0.29429129409240007
980028.SZ,2022-09-07,10615.995,30,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.022729023730605983,0.0,0.022729023730605983,0.14223214040262647
980028.SZ,2022-09-08,10544.844,30,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.14223214040262647,0.016631016641043047,0.14223214040262647
980028.SZ,2022-09-09,10778.878,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.029867030389513008,0.0
980028.SZ,2022-09-13,10835.61,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.016631016641043047,0.0,0.029867030389513008,0.0
980028.SZ,2022-09-14,10746.511,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.013236013748469961,0.0,0.013236013748469961,0.0
980028.SZ,2022-09-15,10610.824,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-09-16,10413.95,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-09-19,10399.997,30,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.077249077769268,0.0
980028.SZ,2022-09-20,10413.054,30,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0934280940564534,0.0
980028.SZ,2022-09-21,10262.033,30,0.2,0.0,0.23333333333333334,0.0,0.06374806388982117,0.0,0.06708806713758017,0.0
980028.SZ,2022-09-22,10109.415,30,0.0,0.0,0.1,0.0,0.0,0.0,0.0434710444761896,0.0
980028.SZ,2022-09-23,10024.227,30,0.0,0.0,0.1,0.0,0.0,0.0,0.0434710444761896,0.0
980028.SZ,2022-09-26,10173.484,30,0.1,0.0,0.43333333333333335,0.0,0.0434710444761896,0.0,0.6630396638869746,0.0
980028.SZ,2022-09-27,10352.837,30,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.3508203503183583,0.0
980028.SZ,2022-09-28,10230.72,30,0.1,0.0,0.13333333333333333,0.03333333333333333,0.30335730312574155,0.0,0.3139463136810674,0.11577211490893746
980028.SZ,2022-09-29,10116.239,30,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.01058901055532585,0.0,0.01058901055532585,0.11577211490893746
980028.SZ,2022-09-30,9953.469,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-10-10,9798.339,30,0.0,0.0,0.1,0.0,0.0,0.0,0.031432999363114535,0.0
980028.SZ,2022-10-11,9816.006,30,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.04518799989068866,0.0
980028.SZ,2022-10-12,9936.861,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.011627999540678263,0.0,0.014768999512562454,0.0
980028.SZ,2022-10-13,9821.566,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-10-14,9945.436,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-10-17,9935.796,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13858300204915314,0.0
980028.SZ,2022-10-18,9926.39,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13858300204915314,0.0
980028.SZ,2022-10-19,9613.59,30,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.13858300204915314,0.0,0.13858300204915314,0.014613000150140226
980028.SZ,2022-10-20,9470.501,30,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.03965500115166456
980028.SZ,2022-10-21,9440.249,30,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.007300000188559294,0.15614100451584428,0.02172800063439369
980028.SZ,2022-10-24,9171.178,30,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.014428000445834399,0.15614100451584428,0.014428000445834399
980028.SZ,2022-10-25,9183.466,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.15614100451584428,0.0,0.15614100451584428,0.0
980028.SZ,2022-10-26,9270.146,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-10-27,9212.326,30,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.30309599390533687,0.0
980028.SZ,2022-10-28,8959.262,30,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.1481109982287553,0.0
980028.SZ,2022-10-31,8714.352,30,0.06666666666666667,0.0,0.16666666666666666,0.0,0.03776196154417016,0.0,0.09422290602827454,0.0
980028.SZ,2022-11-01,8980.093,30,0.1,0.0,0.13333333333333333,0.0,0.056460944484104394,0.0,0.0697609315912452,0.0
980028.SZ,2022-11-02,9162.919,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-11-03,9195.65,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.011873987940408746
980028.SZ,2022-11-04,9464.524,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.011873987940408746
980028.SZ,2022-11-07,9531.509,30,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.011873987940408746,0.0,0.02850997095644105
980028.SZ,2022-11-08,9455.651,30,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.08319191527127408
980028.SZ,2022-11-09,9434.126,30,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.016635983016032304,0.0,0.1263168738630375
980028.SZ,2022-11-10,9339.685,30,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.23688376183321372
980028.SZ,2022-11-11,9669.137,30,0.0,0.03333333333333333,0.0,0.2,0.0,0.043733958306958115,0.0,0.24827375041005756
980028.SZ,2022-11-14,9771.018,30,0.0,0.1,0.0,0.16666666666666666,0.0,0.17040082612121804,0.0,0.20453979210309944
980028.SZ,2022-11-15,9915.655,30,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.034138965981881424,0.0,0.034138965981881424
980028.SZ,2022-11-16,9858.944,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.016650983105911548,0.0
980028.SZ,2022-11-17,9838.536,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.016650983105911548,0.0
980028.SZ,2022-11-18,9837.771,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.016650983105911548,0.0,0.04375095634252898,0.0
980028.SZ,2022-11-21,9698.311,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-11-22,9635.336,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2022-11-23,9673.022,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.01329998710714082
980028.SZ,2022-11-24,9703.511,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.015814984692882433,0.0
980028.SZ,2022-11-25,9740.365,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.032365967994326825,0.0
980028.SZ,2022-11-28,9693.395,30,0.03333333333333333,0.0,0.1,0.0,0.015814984692882433,0.0,0.0320769686071004,0.0
980028.SZ,2022-11-29,9921.459,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.010057990013091435,0.0
980028.SZ,2022-11-30,9876.967,30,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.003583999923477172,0.009531000392880445
980028.SZ,2022-12-01,9970.439,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.009531000392880445
980028.SZ,2022-12-02,9950.473,30,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.009531000392880445,0.0,0.02340000007247925
980028.SZ,2022-12-05,10100.818,30,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2505599999507904
980028.SZ,2022-12-06,10125.013,30,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.29313200177858356
980028.SZ,2022-12-07,10146.206,30,0.0,0.16666666666666666,0.03333333333333333,0.6,0.0,0.2366910002711916,0.12064299756016252,0.7356690011358595
980028.SZ,2022-12-08,10201.329,30,0.0,0.1,0.03333333333333333,0.4666666666666667,0.0,0.05644100150739195,0.12064299756016252,0.5078520007064629
980028.SZ,2022-12-09,10461.246,30,0.0,0.2,0.0,0.26666666666666666,0.0,0.37317900118607045,0.0,0.3980020007801342
980028.SZ,2022-12-12,10301.072,30,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03311399984045982
980028.SZ,2022-12-13,10266.546,30,0.0,0.06666666666666667,0.0,0.1,0.0,0.02482299959406375,0.0,0.03311399984045982
980028.SZ,2022-12-14,10299.023,30,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.008291000246396068,0.013868999679598804,0.008291000246396068
980028.SZ,2022-12-15,10187.388,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.02340000007247925,0.0
980028.SZ,2022-12-16,10180.233,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.02520100152780058,0.0
980028.SZ,2022-12-19,10046.2,30,0.0,0.0,0.1,0.0,0.0,0.0,0.04514600162714961,0.0
980028.SZ,2022-12-20,9875.66,30,0.03333333333333333,0.0,0.2,0.0,0.02520100152780058,0.0,0.0826050025120497,0.0
980028.SZ,2022-12-21,9868.904,30,0.06666666666666667,0.0,0.16666666666666666,0.0,0.019945000099349023,0.0,0.05740400098424913,0.0
980028.SZ,2022-12-22,9915.648,30,0.1,0.0,0.13333333333333333,0.0,0.037459000884900104,0.0,0.048739001256070155,0.0
980028.SZ,2022-12-23,9849.62,30,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.43807700068583966,0.0
980028.SZ,2022-12-26,9862.317,30,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.25449600106948855,0.0
980028.SZ,2022-12-27,10061.503,30,0.03333333333333333,0.0,0.2,0.0,0.008291000246396068,0.0,0.06202399938617705,0.0
980028.SZ,2022-12-28,9921.006,30,0.06666666666666667,0.0,0.2,0.0,0.016687000036530494,0.0,0.0625609990963125,0.0
980028.SZ,2022-12-29,9810.008,30,0.06666666666666667,0.0,0.1,0.0,0.023176999423651687,0.0,0.03200499938018321,0.0
980028.SZ,2022-12-30,9806.971,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.008593982560327947,0.0,0.008593982560327947,0.0
980028.SZ,2023-01-03,9855.581,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-01-04,10077.666,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-01-05,10346.843,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-01-06,10375.222,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-01-09,10327.147,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-01-10,10392.821,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.004595990826337798
980028.SZ,2023-01-11,10402.107,30,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.07007686074207463
980028.SZ,2023-01-12,10333.867,30,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3180133707667278
980028.SZ,2023-01-13,10611.861,30,0.0,0.1,0.03333333333333333,0.36666666666666664,0.0,0.04738790693120134,0.009745980684225436,0.47044706218560334
980028.SZ,2023-01-16,10841.342,30,0.0,0.23333333333333334,0.03333333333333333,0.26666666666666666,0.0,0.27062546383552644,0.009745980684225436,0.42305915525440196
980028.SZ,2023-01-17,10903.155,30,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.15243369141887553,0.0,0.15243369141887553
980028.SZ,2023-01-18,10768.669,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-01-19,10741.856,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.004000991927786218,0.0
980028.SZ,2023-01-20,10735.672,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.010664978161055301
980028.SZ,2023-01-30,10764.966,30,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.03367293181666745
980028.SZ,2023-01-31,10720.706,30,0.0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.010665999666848778,0.011523000019077956,0.08289300007059128
980028.SZ,2023-02-01,10813.22,30,0.0,0.06666666666666667,0.03333333333333333,0.2,0.0,0.014141000232310593,0.01855200055025816,0.0722270004037425
980028.SZ,2023-02-02,10756.161,30,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0580860001714319,0.07163699876015932,0.0580860001714319
980028.SZ,2023-02-03,10702.045,30,0.0,0.0,0.2,0.0,0.0,0.0,0.2520099983394295,0.0
980028.SZ,2023-02-06,10462.521,30,0.03333333333333333,0.0,0.26666666666666666,0.03333333333333333,0.05308499820990115,0.0,0.5578169980016604,0.003786999886910617
980028.SZ,2023-02-07,10645.193,30,0.13333333333333333,0.0,0.2,0.06666666666666667,0.05241499968232959,0.0,0.3582219993445605,0.05911299922930151
980028.SZ,2023-02-08,10633.7295,30,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.1,0.3058069996622309,0.003786999886910617,0.3058069996622309,0.1125760005601883
980028.SZ,2023-02-09,10745.922,30,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.055325999342390894,0.0,0.10878900067327768
980028.SZ,2023-02-10,10691.265,30,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.053463001330886786,0.0,0.053463001330886786
980028.SZ,2023-02-13,10870.278,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.094847002170752,0.0
980028.SZ,2023-02-14,10900.794,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.094847002170752,0.0
980028.SZ,2023-02-15,10730.274,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.094847002170752,0.0,0.094847002170752,0.0
980028.SZ,2023-02-16,10586.072,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-02-17,10518.834,30,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.05229299970312864
980028.SZ,2023-02-20,11038.51,30,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.05694599964759648
980028.SZ,2023-02-21,11176.035,30,0.0,0.13333333333333333,0.0,0.16666666666666666,0.0,0.05229299970312864,0.0,0.05694599964759648
980028.SZ,2023-02-22,11142.605,30,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.004652999944467842,0.0,0.004652999944467842
980028.SZ,2023-02-23,11277.439,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-02-24,11151.918,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-02-27,11011.504,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-02-28,11011.57,30,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2668505309922889
980028.SZ,2023-03-01,11172.267,30,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.22026343847773253
980028.SZ,2023-03-02,11130.976,30,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.1486362951827305,0.0,0.22420944641298748
980028.SZ,2023-03-03,11102.62,30,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.07162714329500201,0.0,0.07162714329500201
980028.SZ,2023-03-06,11039.117,30,0.0,0.0,0.1,0.0,0.0,0.0,0.20471841230375176,0.0
980028.SZ,2023-03-07,10823.163,30,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.2264584560519677,0.0
980028.SZ,2023-03-08,10774.5625,30,0.1,0.0,0.16666666666666666,0.0,0.20471841230375176,0.0,0.23601647514540378,0.0
980028.SZ,2023-03-09,10731.794,30,0.03333333333333333,0.0,0.1,0.03333333333333333,0.02174004374821595,0.0,0.04570009137106343,0.0045130089820451455
980028.SZ,2023-03-10,10469.894,30,0.03333333333333333,0.0,0.16666666666666666,0.0,0.00955801909343606,0.0,0.07081814213782738,0.0
980028.SZ,2023-03-13,10623.383,30,0.03333333333333333,0.0,0.16666666666666666,0.0,0.01440202852941142,0.0,0.06833613717819005,0.0
980028.SZ,2023-03-14,10448.389,30,0.1,0.0,0.2,0.0,0.04685809451497989,0.0,0.08447517012545235,0.0
980028.SZ,2023-03-15,10516.527,30,0.03333333333333333,0.0,0.36666666666666664,0.0,0.007076014133798747,0.0,0.3735237448926041,0.0
980028.SZ,2023-03-16,10360.02,30,0.03333333333333333,0.0,0.3,0.0,0.019053038335472162,0.0,0.30211160134592396,0.0
980028.SZ,2023-03-17,10316.035,30,0.23333333333333334,0.0,0.3,0.0,0.2724795423232457,0.0,0.29475358634459337,0.0
980028.SZ,2023-03-20,10242.243,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-03-21,10499.874,30,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.08762617478434369,0.15314930416477565
980028.SZ,2023-03-22,10420.485,30,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.08762617478434369,0.0045130089820451455
980028.SZ,2023-03-23,10439.671,30,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.08762617478434369,0.0,0.08762617478434369,0.014572029661121113
980028.SZ,2023-03-24,10496.646,30,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.024130048754557175
980028.SZ,2023-03-27,10435.555,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.00955801909343606
980028.SZ,2023-03-28,10329.129,30,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.00955801909343606,0.0,0.03605207176614101
980028.SZ,2023-03-29,10344.164,30,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0082000163361161,0.08379116760906558
980028.SZ,2023-03-30,10697.475,30,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.003946007935254955,0.0,0.08433316922572201
980028.SZ,2023-03-31,10480.256,30,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.005069000111335218,0.0050679999453985694,0.017373999906669258
980028.SZ,2023-04-03,10486.71,30,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.012304999795334042,0.0050679999453985694,0.012304999795334042
980028.SZ,2023-04-04,10354.982,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0050679999453985694,0.0,0.0050679999453985694,0.0
980028.SZ,2023-04-06,10360.86,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03288199892761171
980028.SZ,2023-04-07,10431.102,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.05180500016622394,0.0
980028.SZ,2023-04-10,10450.143,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.010691000194484292,0.0
980028.SZ,2023-04-11,10644.4795,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.04126099933047623,0.0
980028.SZ,2023-04-12,10565.726,30,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.010691000194484292,0.0,0.04126099933047623,0.012993999684767128
980028.SZ,2023-04-13,10413.737,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.030569999135991933,0.0,0.054122998569277825,0.0
980028.SZ,2023-04-14,10377.663,30,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.04683799969507992,0.0
980028.SZ,2023-04-17,10666.986,30,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.023552999433285895,0.0,0.03464899888281793,0.18194699715449722
980028.SZ,2023-04-18,10835.888,30,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.02121799940140188,0.3142089978373405
980028.SZ,2023-04-19,10684.049,30,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.011095999449532034,0.18194699715449722,0.02121799940140188,0.3643279971841121
980028.SZ,2023-04-20,10808.595,30,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.13226200068284333,0.0675850008105442,0.18238100002961485
980028.SZ,2023-04-21,10630.837,30,0.0,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.03288199892761171,0.1424720006340003,0.03288199892761171
980028.SZ,2023-04-24,10507.257,30,0.03333333333333333,0.0,0.16666666666666666,0.03333333333333333,0.0675850008105442,0.0,0.1424720006340003,0.010691000194484292
980028.SZ,2023-04-25,10474.497,30,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0748869998234561,0.0,0.0748869998234561,0.022995999989818335
980028.SZ,2023-04-26,10428.6875,30,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.010691000194484292,0.0,0.010691000194484292
980028.SZ,2023-04-27,10528.895,30,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.01170199987133801,0.012993999684767128
980028.SZ,2023-04-28,10480.429,30,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.010568010622769465,0.017732018043636204
980028.SZ,2023-05-04,10334.429,30,0.0,0.03333333333333333,0.1,0.03333333333333333,0.0,0.017732018043636204,0.07802707828124109,0.017732018043636204
980028.SZ,2023-05-05,10105.725,30,0.0,0.0,0.1,0.0,0.0,0.0,0.07802707828124109,0.0
980028.SZ,2023-05-08,9993.122,30,0.1,0.0,0.1,0.0,0.07802707828124109,0.0,0.07802707828124109,0.0
980028.SZ,2023-05-09,9917.414,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2119552176076378,0.0
980028.SZ,2023-05-10,9987.318,30,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.2119552176076378,0.010222010082986878
980028.SZ,2023-05-11,9943.754,30,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.1730311785067277,0.0,0.2017242060222154,0.015646015519756067
980028.SZ,2023-05-12,9945.553,30,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.014762014574773549,0.0054240054367691885
980028.SZ,2023-05-15,10063.793,30,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0054240054367691885,0.02456302471071682,0.0054240054367691885
980028.SZ,2023-05-16,9943.821,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.02853702889143608,0.0
980028.SZ,2023-05-17,9932.72,30,0.03333333333333333,0.0,0.06666666666666667,0.0,0.010805010847799872,0.0,0.02853702889143608,0.0
980028.SZ,2023-05-18,9947.137,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.017732018043636204,0.0,0.017732018043636204,0.0
980028.SZ,2023-05-19,10138.211,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.010144010174914023
980028.SZ,2023-05-22,10323.168,30,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04023804030327765
980028.SZ,2023-05-23,10212.862,30,0.0,0.03333333333333333,0.0,0.2,0.0,0.010144010174914023,0.0,0.05737205746222984
980028.SZ,2023-05-24,10043.053,30,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.019526019505594166,0.0,0.04357704397915102
980028.SZ,2023-05-25,10075.984,30,0.0,0.06666666666666667,0.0,0.16666666666666666,0.0,0.010293010610639907,0.0,0.05232905304362464
980028.SZ,2023-05-26,10017.381,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.009901010140354022
980028.SZ,2023-05-29,9872.569,30,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.009901010140354022,0.0,0.009901010140354022
980028.SZ,2023-05-30,9763.781,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980028.SZ,2023-05-31,9608.928,30,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.010353990091520809,0.0
980028.SZ,2023-06-01,9515.682,30,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.18944881421590878,0.0
980028.SZ,2023-06-02,9927.438,30,0.03333333333333333,0.0,0.1,0.0,0.005165995019444384,0.0,0.033950966403094966,0.0
980028.SZ,2023-06-05,9943.635,30,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06437293720561098,0.0
980028.SZ,2023-06-06,9919.71,30,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.03720396296896066,0.01127998905569205
980028.SZ,2023-06-07,9915.801,30,0.06666666666666667,0.0,0.1,0.03333333333333333,0.018369981958985288,0.0,0.09238190694952987,0.01127998905569205
980028.SZ,2023-06-08,10084.296,30,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.01127998905569205,0.07401192499054458,0.01127998905569205
980028.SZ,2023-06-09,9983.502,30,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.07401192499054458,0.0,0.07401192499054458,0.06112693941021414
